Date,Julian,Time,Hour,Site,Location,Temperature (C),Species ID,Grouping,Grouping_no,Count,"In Water (0=no, 1=yes)","Predation (0=no, 1=yes)",Comments
7/11/2022,192,16:09:05,16,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/11/2022,192,18:27:42,18,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/12/2022,193,10:28:22,10,Pine Swamp Brook,DNS,26,Person,Person,5,2,0,0,one same as previous; potentially anglers (waders)
7/12/2022,193,10:27:45,10,Pine Swamp Brook,DNS,26,Person,Person,5,1,0,0,
7/13/2022,194,15:47:48,15,Pine Swamp Brook,UPS,27,Angler,Angler,1,2,1,0,canoe
7/13/2022,194,15:45:39,15,Pine Swamp Brook,UPS,27,Angler,Angler,1,1,1,0,"canoe; probably another in there, can't see them"
7/14/2022,195,13:24:59,13,Pine Swamp Brook,UPS,25,Person,Person,5,2,1,0,Kayaker
7/14/2022,195,16:52:35,16,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/15/2022,196,8:58:14,8,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,2,0,0,
7/15/2022,196,9:03:22,9,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/16/2022,197,15:46:12,15,Pine Swamp Brook,UPS,25,Person,Person,5,1,1,0,Tuber
7/17/2022,198,14:07:14,14,Pine Swamp Brook,UPS,28,Person,Person,5,1,1,0,boater
7/17/2022,198,15:51:17,15,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,1,carrying trout in mouth
7/17/2022,198,8:58:51,8,Pine Swamp Brook,UPS,27,Common Merganser,Common Merganser,3,10,1,0,
7/17/2022,198,11:29:18,11,Pine Swamp Brook,UPS,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/17/2022,198,17:16:56,17,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/18/2022,199,13:14:26,13,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/20/2022,201,10:24:10,10,Pine Swamp Brook,UPS,31,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/21/2022,202,16:33:34,16,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,0,1,catches fish on camera - super cool!
7/22/2022,203,20:29:25,20,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,1,1,
7/22/2022,203,20:28:45,20,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,0,1,Netting fish
7/22/2022,203,20:35:55,20,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,0,0,
7/22/2022,203,20:44:38,20,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,0,0,
7/22/2022,203,20:57:27,20,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,0,0,
7/22/2022,203,7:22:34,7,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/23/2022,204,22:47:58,22,Pine Swamp Brook,UPS,23,Coyote,Carnivore,2,1,0,0,
7/23/2022,204,22:48:34,22,Pine Swamp Brook,UPS,23,Coyote,Carnivore,2,1,0,0,
7/23/2022,204,22:49:58,22,Pine Swamp Brook,UPS,23,Coyote,Carnivore,2,1,0,0,
7/24/2022,205,23:23:37,23,Pine Swamp Brook,DNS,23,Raccoon,Raccoon,6,1,1,0,
7/25/2022,206,22:07:04,22,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,4,1,0,
7/25/2022,206,22:06:41,22,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,3,0,0,
7/25/2022,206,2:41:45,2,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,1,0,0,
7/25/2022,206,2:11:17,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,1,1,0,
7/25/2022,206,2:43:08,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,1,1,0,
7/26/2022,207,23:54:52,23,Pine Swamp Brook,DNS,16,Raccoon,Raccoon,6,1,1,0,
7/27/2022,208,22:11:35,22,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,3,0,1,Eating fish
7/27/2022,208,22:26:07,22,Pine Swamp Brook,DNS,21,River Otter,River Otter,8,1,1,1,fish in mouth
7/27/2022,208,14:39:03,14,Pine Swamp Brook,DNS,26,Angler,Angler,1,1,0,0,
7/27/2022,208,14:38:52,14,Pine Swamp Brook,DNS,26,Angler,Angler,1,1,1,0,
7/27/2022,208,9:25:06,9,Pine Swamp Brook,UPS,23,Common Merganser,Common Merganser,3,1,1,0,
7/27/2022,208,10:48:27,10,Pine Swamp Brook,DNS,25,Person,Person,5,1,0,0,
7/27/2022,208,11:22:44,11,Pine Swamp Brook,UPS,27,Person,Person,5,1,0,0,
7/27/2022,208,0:06:05,0,Pine Swamp Brook,DNS,16,Raccoon,Raccoon,6,4,1,0,
7/27/2022,208,1:29:47,1,Pine Swamp Brook,DNS,15,Raccoon,Raccoon,6,1,0,0,
7/27/2022,208,22:26:22,22,Pine Swamp Brook,DNS,21,River Otter,River Otter,8,2,1,1,
7/28/2022,209,19:09:13,19,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/28/2022,209,5:54:33,5,Pine Swamp Brook,UPS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/28/2022,209,19:50:30,19,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/28/2022,209,20:55:47,20,Pine Swamp Brook,UPS,25,Raccoon,Raccoon,6,2,0,0,
7/28/2022,209,1:06:33,1,Pine Swamp Brook,DNS,18,Raccoon,Raccoon,6,2,1,0,
7/28/2022,209,3:19:10,3,Pine Swamp Brook,DNS,18,Raccoon,Raccoon,6,1,1,0,
7/29/2022,210,6:50:53,6,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,1,Eating fish
7/29/2022,210,6:51:51,6,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,2,0,0,
7/29/2022,210,14:08:50,14,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/29/2022,210,6:34:36,6,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/29/2022,210,7:04:27,7,Pine Swamp Brook,UPS,20,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/29/2022,210,12:53:24,12,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/29/2022,210,14:59:26,14,Pine Swamp Brook,DNS,28,Person,Person,5,2,0,0,
7/29/2022,210,14:18:26,14,Pine Swamp Brook,DNS,28,Person,Person,5,1,0,0,
7/29/2022,210,15:00:10,15,Pine Swamp Brook,DNS,28,Person,Person,5,1,0,0,
7/29/2022,210,4:20:53,4,Pine Swamp Brook,UPS,21,Raccoon,Raccoon,6,1,0,0,
7/29/2022,210,0:12:25,0,Pine Swamp Brook,DNS,23,Raccoon,Raccoon,6,1,1,0,
7/29/2022,210,3:31:57,3,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,1,1,0,
7/29/2022,210,8:20:09,8,Pine Swamp Brook,UPS,22,Turkey Vulture,Raptor,7,2,0,0,
7/29/2022,210,9:24:08,9,Pine Swamp Brook,UPS,24,Turkey Vulture,Raptor,7,1,0,0,
7/30/2022,211,2:12:38,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,4,1,1,one carrying fish
7/30/2022,211,18:54:49,18,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/30/2022,211,17:56:09,17,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/30/2022,211,12:20:45,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,1,0,
7/30/2022,211,4:23:29,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,3,0,0,
7/30/2022,211,2:26:22,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,4:06:06,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,4:24:36,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,4:33:14,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,4:37:55,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,4:04:33,4,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,2,1,0,
7/30/2022,211,2:28:00,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,1,0,0,
7/30/2022,211,4:17:15,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,1,0,0,
7/30/2022,211,4:31:11,4,Pine Swamp Brook,UPS,21,Raccoon,Raccoon,6,1,0,0,
7/30/2022,211,2:25:53,2,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,1,1,0,
7/30/2022,211,4:23:11,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,1,1,0,
7/30/2022,211,4:33:49,4,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,1,1,0,
7/31/2022,212,11:12:29,11,Pine Swamp Brook,UPS,27,Person,Person,5,1,1,0,Tuber
7/31/2022,212,7:02:58,7,Pine Swamp Brook,UPS,14,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/31/2022,212,12:50:10,12,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/31/2022,212,9:23:56,9,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/31/2022,212,5:43:00,5,Pine Swamp Brook,UPS,15,Great Blue Heron,Great Blue Heron,4,1,0,0,
7/31/2022,212,3:34:40,3,Pine Swamp Brook,UPS,15,Raccoon,Raccoon,6,1,0,0,
7/31/2022,212,17:56:33,17,Pine Swamp Brook,DNS,26,Turkey Vulture,Raptor,7,1,0,0,
7/31/2022,212,17:48:00,17,Pine Swamp Brook,DNS,26,Turkey Vulture,Raptor,7,1,0,0,
7/31/2022,212,0:29:16,0,Pine Swamp Brook,DNS,17,River Otter,River Otter,8,2,1,0,
7/31/2022,212,0:30:19,0,Pine Swamp Brook,DNS,17,River Otter,River Otter,8,2,1,0,
8/1/2022,213,9:22:49,9,Pine Swamp Brook,DNS,20,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/1/2022,213,1:40:46,1,Pine Swamp Brook,UPS,21,Raccoon,Raccoon,6,1,0,0,
8/1/2022,213,1:42:53,1,Pine Swamp Brook,DNS,21,Raccoon,Raccoon,6,1,1,0,
8/1/2022,213,4:44:02,4,Pine Swamp Brook,DNS,18,Raccoon,Raccoon,6,1,1,0,
8/2/2022,214,11:50:25,11,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/2/2022,214,16:52:15,16,Pine Swamp Brook,DNS,28,Person,Person,5,1,0,0,
8/2/2022,214,3:48:55,3,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,0,0,
8/2/2022,214,3:48:04,3,Pine Swamp Brook,UPS,18,Raccoon,Raccoon,6,1,0,0,
8/2/2022,214,21:44:34,21,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,1,0,0,
8/2/2022,214,3:01:53,3,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,1,0,
8/2/2022,214,5:18:11,5,Pine Swamp Brook,DNS,17,Raccoon,Raccoon,6,1,1,0,
8/3/2022,215,14:48:10,14,Pine Swamp Brook,UPS,27,Person,Person,5,1,1,0,Kayaker
8/3/2022,215,15:19:13,15,Pine Swamp Brook,UPS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/3/2022,215,9:17:49,9,Pine Swamp Brook,UPS,27,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/3/2022,215,0:03:51,0,Pine Swamp Brook,UPS,20,Raccoon,Raccoon,6,1,0,0,
8/3/2022,215,21:42:17,21,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,1,0,0,
8/3/2022,215,0:05:27,0,Pine Swamp Brook,DNS,20,Raccoon,Raccoon,6,1,1,0,
8/4/2022,216,12:12:13,12,Pine Swamp Brook,UPS,31,Person,Person,5,1,1,0,Kayaker
8/4/2022,216,13:27:37,13,Pine Swamp Brook,UPS,31,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/4/2022,216,12:29:34,12,Pine Swamp Brook,UPS,31,Person,Person,5,2,1,0,
8/4/2022,216,21:25:23,21,Pine Swamp Brook,UPS,26,Raccoon,Raccoon,6,2,0,0,
8/4/2022,216,22:14:31,22,Pine Swamp Brook,UPS,25,Raccoon,Raccoon,6,1,0,0,
8/5/2022,217,10:51:07,10,Pine Swamp Brook,UPS,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/5/2022,217,11:02:52,11,Pine Swamp Brook,UPS,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/5/2022,217,15:56:37,15,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/6/2022,218,12:45:08,12,Pine Swamp Brook,DNS,29,Person,Person,5,1,0,0,
8/7/2022,219,12:23:36,12,Pine Swamp Brook,UPS,31,Person,Person,5,1,0,0,
8/7/2022,219,12:23:28,12,Pine Swamp Brook,DNS,30,Person,Person,5,1,1,0,
8/7/2022,219,3:59:22,3,Pine Swamp Brook,UPS,23,Raccoon,Raccoon,6,1,0,0,
8/7/2022,219,4:02:39,4,Pine Swamp Brook,DNS,22,Raccoon,Raccoon,6,1,1,0,
8/8/2022,220,17:20:40,17,Pine Swamp Brook,UPS,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/10/2022,222,5:28:44,5,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/10/2022,222,9:43:54,9,Pine Swamp Brook,UPS,30,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/10/2022,222,17:13:22,17,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/10/2022,222,20:35:28,20,Pine Swamp Brook,UPS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/10/2022,222,7:03:47,7,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,1,0,
8/10/2022,222,12:14:18,12,Pine Swamp Brook,UPS,26,Person,Person,5,2,1,0,
8/10/2022,222,11:59:46,11,Pine Swamp Brook,DNS,25,Person,Person,5,1,1,0,
8/10/2022,222,4:46:44,4,Pine Swamp Brook,UPS,22,Raccoon,Raccoon,6,1,0,0,
8/11/2022,223,5:45:40,5,Pine Swamp Brook,UPS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/12/2022,224,15:39:40,15,Pine Swamp Brook,UPS,25,Person,Person,5,2,1,0,
8/12/2022,224,15:47:25,15,Pine Swamp Brook,UPS,26,Person,Person,5,2,1,0,
8/12/2022,224,15:22:44,15,Pine Swamp Brook,DNS,24,Person,Person,5,1,0,0,
8/12/2022,224,21:26:14,21,Pine Swamp Brook,UPS,18,Raccoon,Raccoon,6,1,0,0,
8/12/2022,224,21:15:13,21,Pine Swamp Brook,DNS,18,Raccoon,Raccoon,6,1,1,0,
8/13/2022,225,16:27:31,16,Pine Swamp Brook,UPS,23,Angler,Angler,1,2,0,0,
8/13/2022,225,17:23:48,17,Pine Swamp Brook,UPS,23,Angler,Angler,1,2,0,0,
8/13/2022,225,7:42:15,7,Pine Swamp Brook,UPS,12,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/13/2022,225,4:05:44,4,Pine Swamp Brook,UPS,12,Raccoon,Raccoon,6,3,0,0,
8/14/2022,226,5:54:48,5,Pine Swamp Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/14/2022,226,15:48:34,15,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/14/2022,226,10:45:31,10,Pine Swamp Brook,UPS,26,Person,Person,5,2,1,0,
8/15/2022,227,5:53:03,5,Pine Swamp Brook,UPS,13,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/15/2022,227,14:58:22,14,Pine Swamp Brook,UPS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/16/2022,228,13:17:23,13,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/16/2022,228,16:40:29,16,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/16/2022,228,17:16:13,17,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/16/2022,228,19:04:53,19,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/16/2022,228,15:00:44,15,Pine Swamp Brook,DNS,27,Person,Person,5,2,1,0,
8/16/2022,228,14:57:19,14,Pine Swamp Brook,UPS,27,Person,Person,5,2,1,0,
8/16/2022,228,14:36:32,14,Pine Swamp Brook,DNS,26,Person,Person,5,1,0,0,
8/17/2022,229,11:31:49,11,Pine Swamp Brook,UPS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/17/2022,229,6:23:38,6,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/17/2022,229,11:32:03,11,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/17/2022,229,11:54:54,11,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/17/2022,229,19:00:55,19,Pine Swamp Brook,DNS,22,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/17/2022,229,19:36:51,19,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/18/2022,230,9:28:30,9,Pine Swamp Brook,DNS,23,Angler,Angler,1,1,0,0,
8/18/2022,230,9:59:36,9,Pine Swamp Brook,DNS,23,Angler,Angler,1,1,0,0,
8/18/2022,230,12:40:20,12,Pine Swamp Brook,DNS,25,Common Merganser,Common Merganser,3,1,1,0,
8/18/2022,230,7:49:30,7,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/18/2022,230,13:09:15,13,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/18/2022,230,15:53:35,15,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/18/2022,230,16:38:11,16,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/19/2022,231,10:43:26,10,Pine Swamp Brook,UPS,29,Common Merganser,Common Merganser,3,1,1,0,
8/19/2022,231,10:41:08,10,Pine Swamp Brook,DNS,26,Common Merganser,Common Merganser,3,1,1,0,
8/19/2022,231,6:14:32,6,Pine Swamp Brook,DNS,14,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/19/2022,231,14:21:37,14,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/19/2022,231,19:25:35,19,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/19/2022,231,19:43:56,19,Pine Swamp Brook,DNS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/20/2022,232,19:10:20,19,Pine Swamp Brook,UPS,26,Angler,Angler,1,1,0,0,
8/20/2022,232,19:32:39,19,Pine Swamp Brook,UPS,25,Angler,Angler,1,1,0,0,
8/20/2022,232,19:04:51,19,Pine Swamp Brook,DNS,26,Angler,Angler,1,1,0,0,
8/20/2022,232,19:31:32,19,Pine Swamp Brook,DNS,25,Angler,Angler,1,1,0,0,
8/20/2022,232,16:04:21,16,Pine Swamp Brook,UPS,29,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/20/2022,232,15:50:28,15,Pine Swamp Brook,DNS,28,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/21/2022,233,18:02:49,18,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/22/2022,234,19:19:15,19,Pine Swamp Brook,UPS,23,Angler,Angler,1,1,0,0,
8/22/2022,234,6:19:10,6,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/22/2022,234,10:23:37,10,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/22/2022,234,16:12:12,16,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/22/2022,234,18:10:50,18,Pine Swamp Brook,DNS,23,Raccoon,Raccoon,6,1,0,0,
8/23/2022,235,15:03:37,15,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/23/2022,235,17:14:52,17,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/24/2022,236,6:08:02,6,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/24/2022,236,16:14:25,16,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/24/2022,236,16:31:58,16,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/25/2022,237,11:48:21,11,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/26/2022,238,4:13:58,4,Pine Swamp Brook,DNS,18,Red Fox,Carnivore,2,1,0,0,
8/26/2022,238,10:05:24,10,Pine Swamp Brook,UPS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/26/2022,238,14:08:30,14,Pine Swamp Brook,DNS,27,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/26/2022,238,0:33:15,0,Pine Swamp Brook,UPS,20,Raccoon,Raccoon,6,1,0,0,
8/26/2022,238,0:31:32,0,Pine Swamp Brook,DNS,20,Raccoon,Raccoon,6,1,0,0,
8/27/2022,239,19:06:49,19,Pine Swamp Brook,UPS,23,Angler,Angler,1,1,0,0,
8/27/2022,239,19:40:21,19,Pine Swamp Brook,UPS,23,Angler,Angler,1,1,0,0,
8/27/2022,239,19:03:41,19,Pine Swamp Brook,DNS,23,Angler,Angler,1,1,0,0,
8/27/2022,239,19:38:34,19,Pine Swamp Brook,DNS,23,Angler,Angler,1,1,0,0,
8/27/2022,239,11:42:45,11,Pine Swamp Brook,DNS,25,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/28/2022,240,15:08:11,15,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
8/28/2022,240,15:25:59,15,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
8/28/2022,240,15:35:03,15,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
8/28/2022,240,15:55:51,15,Pine Swamp Brook,DNS,29,Angler,Angler,1,1,0,0,
8/28/2022,240,7:21:17,7,Pine Swamp Brook,DNS,16,Great Blue Heron,Great Blue Heron,4,1,0,0,
8/29/2022,241,15:10:42,15,Pine Swamp Brook,UPS,28,Angler,Angler,1,1,0,0,
8/29/2022,241,15:29:09,15,Pine Swamp Brook,UPS,28,Angler,Angler,1,1,0,0,
8/29/2022,241,15:57:42,15,Pine Swamp Brook,UPS,28,Angler,Angler,1,1,0,0,
8/30/2022,242,0:07:25,0,Pine Swamp Brook,UPS,23,Red Fox,Carnivore,2,1,0,0,
8/30/2022,242,0:04:47,0,Pine Swamp Brook,DNS,23,Red Fox,Carnivore,2,1,0,0,
8/31/2022,243,20:15:06,20,Pine Swamp Brook,UPS,18,Angler,Angler,1,1,0,0,
8/31/2022,243,20:35:26,20,Pine Swamp Brook,UPS,18,Angler,Angler,1,1,0,0,
8/31/2022,243,20:12:34,20,Pine Swamp Brook,DNS,18,Angler,Angler,1,1,0,0,
8/31/2022,243,20:33:25,20,Pine Swamp Brook,DNS,18,Angler,Angler,1,1,0,0,
9/1/2022,244,2:39:52,2,Pine Swamp Brook,UPS,13,Red Fox,Carnivore,2,1,0,0,
9/1/2022,244,12:12:02,12,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/2/2022,245,6:25:17,6,Pine Swamp Brook,UPS,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/2/2022,245,7:37:21,7,Pine Swamp Brook,UPS,10,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/3/2022,246,8:47:10,8,Pine Swamp Brook,UPS,18,Angler,Angler,1,2,0,0,
9/3/2022,246,5:06:55,5,Pine Swamp Brook,DNS,12,Red Fox,Carnivore,2,1,0,0,
9/3/2022,246,7:00:11,7,Pine Swamp Brook,UPS,11,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/3/2022,246,18:11:07,18,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/4/2022,247,16:00:55,16,Pine Swamp Brook,UPS,28,Angler,Angler,1,2,0,0,
9/4/2022,247,16:13:43,16,Pine Swamp Brook,UPS,28,Angler,Angler,1,2,0,0,
9/4/2022,247,15:07:36,15,Pine Swamp Brook,UPS,27,Angler,Angler,1,1,0,0,
9/4/2022,247,15:31:29,15,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
9/4/2022,247,15:38:55,15,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
9/4/2022,247,16:00:20,16,Pine Swamp Brook,DNS,28,Angler,Angler,1,1,0,0,
9/4/2022,247,17:29:07,17,Pine Swamp Brook,DNS,26,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/5/2022,248,10:19:01,10,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/5/2022,248,14:44:34,14,Pine Swamp Brook,DNS,23,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/5/2022,248,14:54:03,14,Pine Swamp Brook,DNS,24,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/6/2022,249,13:51:08,13,Pine Swamp Brook,DNS,17,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/7/2022,250,18:02:48,18,Pine Swamp Brook,DNS,18,Common Merganser,Common Merganser,3,6,1,0,
9/7/2022,250,12:38:28,12,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/7/2022,250,13:03:12,13,Pine Swamp Brook,DNS,21,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/7/2022,250,15:50:31,15,Pine Swamp Brook,DNS,18,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/8/2022,251,14:03:21,14,Pine Swamp Brook,UPS,22,Person,Person,5,1,1,0,Kayaker
9/8/2022,251,14:00:59,14,Pine Swamp Brook,DNS,22,Person,Person,5,1,1,0,Kayaker
9/8/2022,251,10:53:57,10,Pine Swamp Brook,UPS,25,Common Merganser,Common Merganser,3,4,1,0,
9/8/2022,251,10:51:48,10,Pine Swamp Brook,DNS,22,Common Merganser,Common Merganser,3,4,1,0,
9/8/2022,251,13:58:46,13,Pine Swamp Brook,DNS,22,Common Merganser,Common Merganser,3,2,1,0,
9/8/2022,251,14:01:13,14,Pine Swamp Brook,UPS,22,Common Merganser,Common Merganser,3,1,1,0,
9/8/2022,251,6:07:22,6,Pine Swamp Brook,DNS,15,Great Blue Heron,Great Blue Heron,4,1,0,0,
9/8/2022,251,6:24:33,6,Pine Swamp Brook,DNS,15,Great Blue Heron,Great Blue Heron,4,1,0,0,
